Colorado Department of Revenue,,,,
Marijuana Sales by County Report,,,,
January 2014 to Date,,,,
,,,,
Month,Year,County,Medical Marijuana Sales ¹,Retail Marijuana Sales ²
12,2017,Eagle,"$132,404 ","$1,531,387 "
12,2017,El Paso,"$8,513,185 ",NR
12,2017,Fremont,"$146,945 ",NA
12,2017,Garfield,"$233,612 ","$1,681,605 "
12,2017,Gilpin,NR,"$179,250 "
12,2017,Grand,NR,"$435,934 "
12,2017,Gunnison,NR,"$397,636 "
12,2017,Huerfano,NA,NR
12,2017,Jefferson,"$1,427,543 ","$4,291,144 "
12,2017,La Plata,"$300,663 ","$2,010,428 "
12,2017,Lake,NA,"$206,999 "
12,2017,Larimer,"$1,164,472 ","$5,490,891 "
12,2017,Las Animas,"$49,588 ","$4,019,496 "
12,2017,Mesa,NR,"$1,063,973 "
12,2017,Moffat,NR,NA
12,2017,Montezuma,"$67,895 ","$1,687,019 "
12,2017,Montrose,NR,NA
12,2017,Morgan,NR,"$920,406 "
12,2017,Otero,NR,NA
12,2017,Ouray,NR,"$442,518 "
12,2017,Park,NR,"$367,718 "
12,2017,Pitkin,"$60,311 ","$1,271,300 "
12,2017,Pueblo,"$514,218 ","$3,707,967 "
12,2017,Routt,"$177,246 ","$956,589 "
12,2017,Saguache,NA,"$98,676 "
12,2017,San Juan,NA,NR
12,2017,San Miguel,NR,"$395,334 "
12,2017,Sedgwick,NR,NR
12,2017,Summit,"$126,502 ","$2,533,302 "
12,2017,Weld,"$415,204 ","$2,571,924 "
1,2018, Total,"$29,263,308 ","$88,729,914 "
1,2018,Adams,"$803,293 ","$6,081,061 "
1,2018,Alamosa,NR,NA
1,2018,Arapahoe,"$844,394 ","$9,032,907 "
1,2018,Archuleta,NR,"$624,455 "
1,2018,Boulder,"$1,647,031 ","$6,212,027 "
1,2018,Chaffee,NR,"$340,366 "
1,2018,Clear Creek,"$29,971 ","$596,376 "
1,2018,Conejos,NA,"$390,971 "
1,2018,Costilla,NA,"$246,490 "
1,2018,Denver,"$13,211,845 ","$28,855,834 "
1,2018,Eagle,"$132,762 ","$1,599,616 "
1,2018,El Paso,"$7,661,315 ",NR
1,2018,Fremont,"$134,858 ",NA
1,2018,Garfield,"$249,651 ","$1,391,402 "
1,2018,Gilpin,NR,"$167,184 "
1,2018,Grand,NR,"$462,433 "
1,2018,Gunnison,NR,"$600,542 "
1,2018,Huerfano,NA,NR
1,2018,Jefferson,"$1,278,807 ","$3,912,816 "
1,2018,La Plata,"$273,077 ","$1,675,203 "
1,2018,Lake,NA,"$223,602 "
1,2018,Larimer,"$1,122,353 ","$4,982,764 "
1,2018,Las Animas,"$44,461 ","$3,370,017 "
1,2018,Mesa,NR,"$1,069,286 "
1,2018,Moffat,NR,NA
1,2018,Montezuma,"$54,617 ","$1,514,572 "
1,2018,Montrose,NR,NA
1,2018,Morgan,NR,"$748,636 "
1,2018,Otero,NR,NA
1,2018,Ouray,NR,"$409,591 "
1,2018,Park,NR,"$334,849 "
1,2018,Pitkin,"$65,391 ","$1,361,900 "
1,2018,Pueblo,"$531,897 ","$3,448,129 "
1,2018,Routt,"$165,408 ","$1,140,165 "
1,2018,Saguache,NA,"$99,344 "
1,2018,San Juan,NA,NR
1,2018,San Miguel,NR,"$484,986 "
1,2018,Sedgwick,NR,NR
1,2018,Summit,"$118,928 ","$2,841,769 "
1,2018,Weld,"$348,569 ","$2,300,531 "
2,2018, Total,"$26,640,302 ","$85,869,215 "
2,2018,Adams,"$686,490 ","$5,562,602 "
2,2018,Alamosa,NR,NA
2,2018,Arapahoe,"$788,639 ","$8,659,080 "
2,2018,Archuleta,NR,"$568,046 "
2,2018,Boulder,"$1,481,838 ","$5,937,258 "
2,2018,Chaffee,NR,"$364,706 "
2,2018,Clear Creek,"$28,097 ","$578,860 "
2,2018,Conejos,NA,"$383,902 "
2,2018,Costilla,NA,"$254,480 "
2,2018,Denver,"$11,430,319 ","$27,629,202 "
2,2018,Eagle,"$119,561 ","$1,633,799 "
2,2018,El Paso,"$7,412,365 ",NR
2,2018,Fremont,"$134,945 ",NA
2,2018,Garfield,"$239,710 ","$1,361,931 "
2,2018,Gilpin,NR,"$162,046 "
2,2018,Grand,NR,"$455,352 "
2,2018,Gunnison,NA,"$518,883 "
2,2018,Huerfano,NA,NR
2,2018,Jefferson,"$1,205,386 ","$3,648,040 "
2,2018,La Plata,"$277,446 ","$1,752,698 "
2,2018,Lake,NA,"$197,617 "
2,2018,Larimer,"$1,057,880 ","$4,825,740 "
2,2018,Las Animas,"$36,072 ","$3,477,803 "
2,2018,Mesa,NR,"$1,179,371 "
2,2018,Moffat,NR,NA
2,2018,Montezuma,"$52,213 ","$1,646,139 "
2,2018,Montrose,NR,NA
2,2018,Morgan,NR,"$821,939 "
2,2018,Otero,NR,NA
2,2018,Ouray,NR,"$436,779 "
2,2018,Park,NR,"$303,972 "
2,2018,Pitkin,"$58,230 ","$1,215,285 "
2,2018,Pueblo,"$508,986 ","$3,697,366 "
2,2018,Routt,"$158,779 ","$1,072,374 "
2,2018,Saguache,NA,"$98,025 "
2,2018,San Juan,NA,NR
2,2018,San Miguel,NR,"$428,164 "
2,2018,Sedgwick,NR,NR
2,2018,Summit,"$106,905 ","$2,548,153 "
2,2018,Weld,"$327,679 ","$2,298,788 "
3,2018, Total,"$29,238,678 ","$105,945,278 "
3,2018,Adams,"$455,735 ","$6,602,994 "
3,2018,Alamosa,NR,NA
3,2018,Arapahoe,"$831,623 ","$9,956,392 "
3,2018,Archuleta,NR,"$785,123 "
3,2018,Boulder,"$1,691,157 ","$7,245,363 "
3,2018,Chaffee,NR,"$469,806 "
3,2018,Clear Creek,"$42,961 ","$709,544 "
3,2018,Conejos,NA,"$482,119 "
3,2018,Costilla,NA,"$335,071 "
3,2018,Denver,"$12,756,286 ","$34,757,371 "
3,2018,Eagle,"$107,351 ","$1,888,834 "
3,2018,El Paso,"$8,239,341 ",NR
3,2018,Fremont,"$120,020 ",NA
3,2018,Garfield,"$288,623 ","$1,625,638 "
3,2018,Gilpin,NR,"$223,369 "
3,2018,Grand,NR,NR
3,2018,Gunnison,NA,NR
3,2018,Huerfano,NA,NR
3,2018,Jefferson,"$1,413,017 ","$4,318,064 "
3,2018,La Plata,"$251,773 ","$2,154,494 "
3,2018,Lake,NA,"$240,748 "
3,2018,Larimer,"$1,151,055 ","$5,839,729 "
3,2018,Las Animas,"$32,453 ","$4,619,588 "
3,2018,Mesa,NR,"$1,535,841 "
3,2018,Moffat,NR,NR
3,2018,Montezuma,"$57,109 ","$2,033,604 "
3,2018,Montrose,NR,NA
3,2018,Morgan,NR,"$1,062,942 "
3,2018,Otero,NR,NA
3,2018,Ouray,NR,NR
3,2018,Park,NR,"$386,538 "
3,2018,Pitkin,NR,"$1,517,035 "
3,2018,Pueblo,"$574,112 ","$4,770,132 "
3,2018,Routt,"$168,347 ","$1,153,952 "
3,2018,Saguache,NA,"$137,847 "
3,2018,San Juan,NA,NR
3,2018,San Miguel,NR,"$503,751 "
3,2018,Sedgwick,NR,NR
3,2018,Summit,"$121,159 ","$3,061,330 "
3,2018,Weld,"$370,633 ","$2,681,871 "
4,2018, Total,"$27,019,073 ","$97,290,806 "
4,2018,Adams,"$417,502 ","$6,868,698 "
4,2018,Alamosa,NR,NA
4,2018,Arapahoe,"$741,609 ","$9,954,701 "
4,2018,Archuleta,NR,"$502,525 "
4,2018,Boulder,"$1,601,589 ","$6,957,538 "
4,2018,Chaffee,NR,"$393,528 "
4,2018,Clear Creek,NR,"$490,554 "
4,2018,Conejos,NA,"$435,677 "
4,2018,Costilla,NA,"$292,932 "
4,2018,Denver,"$11,689,420 ","$33,791,852 "
4,2018,Eagle,"$97,151 ","$1,144,193 "
4,2018,El Paso,"$7,826,668 ",NR
4,2018,Fremont,"$141,438 ",NA
4,2018,Garfield,"$252,013 ","$1,503,426 "
4,2018,Gilpin,NR,"$212,366 "
4,2018,Grand,NR,"$343,222 "
4,2018,Gunnison,NA,"$437,758 "
4,2018,Huerfano,NA,NR
4,2018,Jefferson,"$1,084,394 ","$4,142,771 "
4,2018,La Plata,"$228,755 ","$1,863,227 "
4,2018,Lake,NA,"$197,779 "
4,2018,Larimer,"$1,108,635 ","$5,632,150 "
4,2018,Las Animas,"$34,180 ","$3,934,794 "
4,2018,Mesa,NR,"$1,482,947 "
4,2018,Moffat,NR,NR
4,2018,Montezuma,"$45,539 ","$1,905,829 "
4,2018,Montrose,NR,NA
4,2018,Morgan,NR,NR
4,2018,Otero,NR,NA
4,2018,Ouray,NR,NR
4,2018,Park,NR,"$325,805 "
4,2018,Pitkin,"$54,543 ","$699,425 "
4,2018,Pueblo,"$478,009 ","$4,436,171 "
4,2018,Routt,"$157,073 ","$790,286 "
4,2018,Saguache,NA,"$137,104 "
4,2018,San Juan,NA,NR
4,2018,San Miguel,NR,"$219,836 "
4,2018,Sedgwick,NR,NR
4,2018,Summit,"$113,189 ","$1,543,168 "
4,2018,Weld,"$375,487 ","$2,421,030 "
5,2018, Total,"$26,225,775 ","$96,642,441 "
5,2018,Adams,"$390,116 ","$6,884,789 "
5,2018,Alamosa,NR,NA
5,2018,Arapahoe,"$842,104 ","$9,846,235 "
5,2018,Archuleta,NR,"$633,849 "
5,2018,Boulder,"$1,540,156 ","$7,305,495 "
5,2018,Chaffee,NR,"$457,767 "
5,2018,Clear Creek,"$28,054 ","$518,925 "
5,2018,Conejos,NA,"$495,930 "
5,2018,Costilla,NA,"$322,017 "
5,2018,Denver,"$11,380,605 ","$31,592,911 "
5,2018,Eagle,"$96,713 ","$968,533 "
5,2018,El Paso,"$7,332,608 ",NR
5,2018,Fremont,"$147,909 ",NA
5,2018,Garfield,"$252,772 ","$1,577,479 "
5,2018,Gilpin,NR,"$219,588 "
5,2018,Grand,NR,"$309,809 "
5,2018,Gunnison,NA,"$487,921 "
5,2018,Huerfano,NA,NR
5,2018,Jefferson,"$1,262,338 ","$4,153,426 "
5,2018,La Plata,"$257,014 ","$2,086,680 "
5,2018,Lake,NA,NR
5,2018,Larimer,"$984,003 ","$5,891,148 "
5,2018,Las Animas,"$44,907 ","$4,082,306 "
5,2018,Mesa,NR,"$1,605,904 "
5,2018,Moffat,NR,NR
5,2018,Montezuma,"$47,400 ","$1,967,881 "
5,2018,Montrose,NR,NA
5,2018,Morgan,NR,"$1,000,228 "
5,2018,Otero,NR,NA
5,2018,Ouray,NR,"$592,357 "
5,2018,Park,NR,"$357,535 "
5,2018,Pitkin,"$46,482 ","$561,866 "
5,2018,Pueblo,"$436,538 ","$4,619,173 "
5,2018,Routt,"$152,758 ","$717,802 "
5,2018,Saguache,NA,"$151,704 "
5,2018,San Juan,NA,NR
5,2018,San Miguel,NR,"$235,398 "
5,2018,Sedgwick,NR,NR
5,2018,Summit,"$103,122 ","$1,225,108 "
5,2018,Weld,"$331,438 ","$2,396,424 "
6,2018, Total,"$27,096,966 ","$102,426,064 "
6,2018,Adams,"$355,054 ","$7,071,943 "
6,2018,Alamosa,NR,NA
6,2018,Arapahoe,"$769,443 ","$10,003,372 "
6,2018,Archuleta,NR,"$834,469 "
6,2018,Boulder,"$1,430,060 ","$7,752,657 "
6,2018,Chaffee,NR,"$578,419 "
6,2018,Clear Creek,"$22,895 ","$633,162 "
6,2018,Conejos,NA,"$558,542 "
6,2018,Costilla,NA,"$408,573 "
6,2018,Denver,"$11,375,581 ","$32,336,676 "
6,2018,Eagle,"$99,986 ","$1,273,668 "
6,2018,El Paso,"$8,272,114 ",NR
6,2018,Fremont,"$153,170 ",NA
6,2018,Garfield,"$253,141 ","$1,711,546 "
6,2018,Gilpin,NR,"$240,622 "
6,2018,Grand,NR,"$471,237 "
6,2018,Gunnison,NA,"$697,112 "
6,2018,Huerfano,NA,NR
6,2018,Jefferson,"$1,194,256 ","$4,376,615 "
6,2018,La Plata,"$256,422 ","$2,045,737 "
6,2018,Lake,NA,NR
6,2018,Larimer,"$965,461 ","$6,087,233 "
6,2018,Las Animas,"$39,736 ","$4,436,437 "
6,2018,Mesa,NR,"$1,654,095 "
6,2018,Moffat,NR,NR
6,2018,Montezuma,"$59,954 ","$2,023,138 "
6,2018,Montrose,NR,NA
6,2018,Morgan,NR,"$1,067,039 "
6,2018,Otero,NR,NA
6,2018,Ouray,NR,"$666,243 "
6,2018,Park,NR,"$409,810 "
6,2018,Pitkin,"$52,088 ","$919,527 "
6,2018,Pueblo,"$692,724 ","$4,836,544 "
6,2018,Routt,"$126,739 ","$899,556 "
6,2018,Saguache,NA,"$173,495 "
6,2018,San Juan,NA,NR
6,2018,San Miguel,NR,"$453,787 "
6,2018,Sedgwick,NR,NR
6,2018,Summit,"$84,313 ","$1,668,835 "
6,2018,Weld,"$331,725 ","$2,379,519 "
7,2018, Total,"$27,239,015 ","$111,296,569 "
7,2018,Adams,"$600,899 ","$7,412,565 "
7,2018,Alamosa,NR,NA
7,2018,Arapahoe,"$854,281 ","$10,500,847 "
7,2018,Archuleta,NR,"$1,015,573 "
7,2018,Boulder,"$1,466,872 ","$8,764,549 "
7,2018,Chaffee,NR,"$699,379 "
7,2018,Clear Creek,"$23,986 ","$730,165 "
7,2018,Conejos,NA,"$621,884 "
7,2018,Costilla,NA,"$450,314 "
7,2018,Denver,"$11,859,418 ","$34,154,291 "
7,2018,Eagle,"$91,750 ","$1,582,803 "
7,2018,El Paso,"$7,837,080 ",NR
7,2018,Fremont,"$145,139 ",NA
7,2018,Garfield,"$218,285 ","$1,917,005 "
7,2018,Gilpin,NR,"$266,111 "
7,2018,Grand,NR,"$629,538 "
7,2018,Gunnison,NA,"$954,926 "
7,2018,Huerfano,NA,NR
7,2018,Jefferson,"$1,161,582 ","$4,575,835 "
7,2018,La Plata,"$238,044 ","$2,366,479 "
7,2018,Lake,NA,"$318,683 "
7,2018,Larimer,"$981,720 ","$6,570,637 "
7,2018,Las Animas,"$31,952 ","$4,704,196 "
7,2018,Mesa,NR,"$1,674,477 "
7,2018,Moffat,NR,NR
7,2018,Montezuma,"$92,530 ","$2,031,292 "
7,2018,Montrose,NR,NA
7,2018,Morgan,NR,"$1,115,451 "
7,2018,Otero,NR,NA
7,2018,Ouray,NR,"$751,062 "
7,2018,Park,NR,"$487,238 "
7,2018,Pitkin,"$47,118 ","$1,357,126 "
7,2018,Pueblo,"$492,063 ","$5,249,580 "
7,2018,Routt,"$136,681 ","$1,082,308 "
7,2018,Saguache,NA,"$191,002 "
7,2018,San Juan,NA,NR
7,2018,San Miguel,NR,"$544,147 "
7,2018,Sedgwick,NR,NR
7,2018,Summit,"$91,088 ","$2,193,931 "
7,2018,Weld,"$312,813 ","$2,480,209 "
8,2018, Total,"$28,323,863 ","$112,998,245 "
8,2018,Adams,"$400,754 ","$7,613,627 "
8,2018,Alamosa,NR,NA
8,2018,Arapahoe,"$808,360 ","$10,661,253 "
8,2018,Archuleta,NR,"$906,585 "
8,2018,Boulder,"$1,415,106 ","$8,774,472 "
8,2018,Chaffee,NR,"$650,455 "
8,2018,Clear Creek,NR,"$688,187 "
8,2018,Conejos,NA,"$651,028 "
8,2018,Costilla,NA,"$473,881 "
8,2018,Denver,"$12,797,280 ","$35,343,772 "
8,2018,Eagle,"$100,482 ","$1,600,012 "
8,2018,El Paso,"$7,955,801 ",NR
8,2018,Fremont,NR,NA
8,2018,Garfield,"$186,408 ","$1,914,968 "
8,2018,Gilpin,NR,"$256,201 "
8,2018,Grand,NR,"$555,069 "
8,2018,Gunnison,NA,"$897,237 "
8,2018,Huerfano,NA,NR
8,2018,Jefferson,"$1,286,756 ","$4,650,674 "
8,2018,La Plata,NR,"$2,370,568 "
8,2018,Lake,NA,"$330,557 "
8,2018,Larimer,"$1,030,583 ","$6,820,019 "
8,2018,Las Animas,"$40,494 ","$4,699,321 "
8,2018,Mesa,NR,"$1,737,216 "
8,2018,Moffat,NR,NR
8,2018,Montezuma,"$97,884 ","$2,031,697 "
8,2018,Montrose,NR,NA
8,2018,Morgan,NR,"$1,147,988 "
8,2018,Otero,NR,NR
8,2018,Ouray,NA,"$757,172 "
8,2018,Park,NR,"$460,047 "
8,2018,Pitkin,NR,"$1,362,818 "
8,2018,Pueblo,"$580,863 ","$5,468,826 "
8,2018,Routt,"$157,402 ","$1,028,248 "
8,2018,Saguache,NA,"$198,805 "
8,2018,San Juan,NA,NR
8,2018,San Miguel,NR,"$496,399 "
8,2018,Sedgwick,NR,NR
8,2018,Summit,"$104,527 ","$2,018,092 "
8,2018,Weld,"$331,928 ","$2,539,739 "
9,2018, Total,"$27,897,573 ","$107,638,880 "
9,2018,Adams,"$398,277 ","$7,362,649 "
9,2018,Alamosa,NR,NA
9,2018,Arapahoe,"$889,138 ","$10,127,781 "
9,2018,Archuleta,NA,"$840,533 "
9,2018,Boulder,"$1,299,455 ","$8,099,831 "
9,2018,Chaffee,NR,"$580,551 "
9,2018,Clear Creek,"$28,653 ","$620,626 "
9,2018,Conejos,NA,"$607,872 "
9,2018,Costilla,NA,"$441,921 "
9,2018,Denver,"$12,967,617 ","$34,127,926 "
9,2018,Eagle,"$96,626 ","$1,282,007 "
9,2018,El Paso,"$7,786,421 ",NR
9,2018,Fremont,NR,NA
9,2018,Garfield,"$182,576 ","$1,905,410 "
9,2018,Gilpin,NA,"$241,174 "
9,2018,Grand,NR,"$479,851 "
9,2018,Gunnison,NA,"$760,759 "
9,2018,Huerfano,NA,NR
9,2018,Jefferson,"$1,247,843 ","$4,299,667 "
9,2018,La Plata,NR,"$2,338,202 "
9,2018,Lake,NA,"$272,478 "
9,2018,Larimer,"$936,033 ","$6,631,199 "
9,2018,Las Animas,"$27,817 ","$4,765,052 "
9,2018,Mesa,NR,"$1,754,898 "
9,2018,Moffat,NR,"$518,034 "
9,2018,Montezuma,"$94,993 ","$1,978,519 "
9,2018,Montrose,NR,NA
9,2018,Morgan,NR,NR
9,2018,Otero,NR,NR
9,2018,Ouray,NA,"$767,446 "
9,2018,Park,NR,"$435,826 "
9,2018,Pitkin,"$44,125 ","$1,030,932 "
9,2018,Pueblo,"$566,009 ","$5,377,188 "
9,2018,Routt,"$135,149 ","$968,797 "
9,2018,Saguache,NA,"$207,584 "
9,2018,San Juan,NA,NR
9,2018,San Miguel,NR,"$509,927 "
9,2018,Sedgwick,NR,NR
9,2018,Summit,"$94,092 ","$1,613,075 "
9,2018,Weld,"$313,809 ","$2,372,200 "
10,2018, Total,"$27,919,377 ","$101,305,394 "
10,2018,Adams,"$509,170 ","$7,365,401 "
10,2018,Alamosa,NR,NA
10,2018,Arapahoe,"$826,764 ","$10,245,761 "
10,2018,Archuleta,NA,"$722,415 "
10,2018,Boulder,"$1,287,700 ","$7,850,413 "
10,2018,Chaffee,NR,"$445,329 "
10,2018,Clear Creek,"$21,140 ","$516,655 "
10,2018,Conejos,NA,"$514,891 "
10,2018,Costilla,NA,"$349,525 "
10,2018,Crowley,NA,NR
10,2018,Denver,"$12,720,334 ","$32,338,630 "
10,2018,Eagle,"$86,610 ","$1,069,220 "
10,2018,El Paso,"$7,882,342 ",NR
10,2018,Fremont,NR,NA
10,2018,Garfield,"$162,367 ","$1,690,316 "
10,2018,Gilpin,NA,"$194,984 "
10,2018,Grand,NR,"$392,970 "
10,2018,Gunnison,NA,"$567,511 "
10,2018,Huerfano,NA,NR
10,2018,Jefferson,"$1,249,935 ","$4,153,968 "
10,2018,La Plata,NR,"$2,153,231 "
10,2018,Lake,NA,"$218,867 "
10,2018,Larimer,"$932,833 ","$6,622,929 "
10,2018,Las Animas,"$27,666 ","$4,273,377 "
10,2018,Mesa,NR,"$1,647,110 "
10,2018,Moffat,NR,"$510,016 "
10,2018,Montezuma,"$44,755 ","$1,896,742 "
10,2018,Montrose,NR,NA
10,2018,Morgan,NR,NR
10,2018,Otero,NR,NR
10,2018,Ouray,NA,"$612,355 "
10,2018,Park,NR,"$368,779 "
10,2018,Pitkin,"$33,868 ","$694,980 "
10,2018,Pueblo,"$769,549 ","$5,001,654 "
10,2018,Routt,"$132,712 ","$851,265 "
10,2018,Saguache,NA,"$175,549 "
10,2018,San Juan,NA,NR
10,2018,San Miguel,NR,"$284,125 "
10,2018,Sedgwick,NR,NR
10,2018,Summit,"$92,669 ","$1,336,205 "
10,2018,Weld,"$334,645 ","$2,362,252 "
11,2018, Total,"$26,062,807 ","$97,877,084 "
11,2018,Adams,"$475,793 ","$7,404,234 "
11,2018,Alamosa,NR,NA
11,2018,Arapahoe,"$793,814 ","$10,251,205 "
11,2018,Archuleta,NA,"$629,695 "
11,2018,Boulder,"$1,277,657 ","$7,404,306 "
11,2018,Chaffee,NR,"$379,794 "
11,2018,Clear Creek,"$23,148 ","$478,979 "
11,2018,Conejos,NA,"$448,685 "
11,2018,Costilla,NA,"$293,351 "
11,2018,Denver,"$11,829,016 ","$31,470,367 "
11,2018,Eagle,"$84,221 ","$1,073,888 "
11,2018,El Paso,"$7,203,476 ",NR
11,2018,Fremont,"$112,642 ",NA
11,2018,Garfield,"$118,710 ","$1,540,424 "
11,2018,Gilpin,NA,"$171,444 "
11,2018,Grand,NR,"$385,453 "
11,2018,Gunnison,NA,"$459,020 "
11,2018,Huerfano,NA,NR
11,2018,Jefferson,"$1,305,975 ","$4,135,774 "
11,2018,La Plata,NR,"$1,916,314 "
11,2018,Lake,NA,"$193,034 "
11,2018,Larimer,"$894,188 ","$6,471,039 "
11,2018,Las Animas,"$23,048 ","$4,067,789 "
11,2018,Mesa,NR,"$1,553,111 "
11,2018,Moffat,NR,"$500,264 "
11,2018,Montezuma,"$45,252 ","$1,751,540 "
11,2018,Montrose,NR,NA
11,2018,Morgan,NR,NR
11,2018,Otero,NR,NR
11,2018,Ouray,NA,"$549,988 "
11,2018,Park,NR,"$324,363 "
11,2018,Pitkin,"$33,385 ","$599,002 "
11,2018,Pueblo,"$602,548 ","$4,868,317 "
11,2018,Routt,"$125,491 ","$758,528 "
11,2018,Saguache,NA,"$139,665 "
11,2018,San Juan,NA,NR
11,2018,San Miguel,NR,"$200,869 "
11,2018,Sedgwick,NR,NR
11,2018,Summit,"$90,339 ","$1,504,585 "
11,2018,Weld,"$350,896 ","$2,346,003 "
12,2018, Total,"$29,246,755 ","$105,497,699 "
12,2018,Adams,"$537,919 ","$7,333,549 "
12,2018,Alamosa,NR,NA
12,2018,Arapahoe,"$840,436 ","$10,731,040 "
12,2018,Archuleta,NA,"$785,073 "
12,2018,Boulder,"$2,077,359 ","$7,757,965 "
12,2018,Chaffee,NR,NR
12,2018,Clear Creek,NR,"$614,305 "
12,2018,Conejos,NA,"$442,161 "
12,2018,Costilla,NA,"$304,403 "
12,2018,Denver,"$13,218,281 ","$32,997,057 "
12,2018,Eagle,"$98,078 ","$1,755,283 "
12,2018,El Paso,"$7,377,264 ",NR
12,2018,Fremont,NR,NA
12,2018,Garfield,"$149,089 ","$1,589,975 "
12,2018,Gilpin,NA,"$171,994 "
12,2018,Grand,NR,"$594,083 "
12,2018,Gunnison,NA,"$629,546 "
12,2018,Huerfano,NA,NR
12,2018,Jefferson,"$1,149,072 ","$4,456,550 "
12,2018,La Plata,NR,"$2,161,229 "
12,2018,Lake,NA,"$228,276 "
12,2018,Larimer,"$917,137 ","$6,853,279 "
12,2018,Las Animas,"$24,868 ","$3,919,079 "
12,2018,Mesa,NR,"$1,562,193 "
12,2018,Moffat,NR,"$557,631 "
12,2018,Montezuma,"$51,687 ","$1,670,767 "
12,2018,Montrose,NR,NA
12,2018,Morgan,NR,NR
12,2018,Otero,NR,NR
12,2018,Ouray,NA,NR
12,2018,Park,NR,"$375,986 "
12,2018,Pitkin,"$50,018 ","$1,254,451 "
12,2018,Pueblo,"$655,858 ","$5,240,434 "
12,2018,Routt,"$131,134 ","$1,139,807 "
12,2018,Saguache,NA,"$141,551 "
12,2018,San Juan,NA,NR
12,2018,San Miguel,NR,"$437,260 "
12,2018,Sedgwick,NR,NR
12,2018,Summit,"$97,292 ","$2,585,000 "
12,2018,Weld,"$353,590 ","$2,461,592 "
1,2019, Total,"$25,680,596 ","$99,193,678 "
1,2019,Adams,"$514,409 ","$7,196,545 "
1,2019,Alamosa,NR,NA
1,2019,Arapahoe,"$828,405 ","$9,767,681 "
1,2019,Archuleta,NA,"$674,209 "
1,2019,Boulder,"$1,294,791 ","$7,108,509 "
1,2019,Chaffee,NR,"$414,799 "
1,2019,Clear Creek,NR,"$635,452 "
1,2019,Conejos,NA,"$420,899 "
1,2019,Costilla,NA,"$290,897 "
1,2019,Denver,"$11,175,378 ","$31,107,951 "
1,2019,Eagle,NR,"$1,585,551 "
1,2019,El Paso,"$7,599,829 ",NR
1,2019,Fremont,"$130,215 ",NA
1,2019,Garfield,"$137,449 ","$1,597,913 "
1,2019,Gilpin,NA,"$197,020 "
1,2019,Grand,NR,"$601,523 "
1,2019,Gunnison,NA,"$608,092 "
1,2019,Huerfano,NA,NR
1,2019,Jefferson,"$1,227,664 ","$4,117,404 "
1,2019,La Plata,NR,"$1,927,562 "
1,2019,Lake,NA,NR
1,2019,Larimer,"$823,904 ","$6,156,122 "
1,2019,Las Animas,"$23,705 ","$3,530,142 "
1,2019,Mesa,NR,"$1,498,547 "
1,2019,Moffat,NR,"$480,801 "
1,2019,Montezuma,"$46,888 ","$1,474,874 "
1,2019,Montrose,NR,NA
1,2019,Morgan,NR,"$953,463 "
1,2019,Otero,NR,NR
1,2019,Ouray,NA,"$572,783 "
1,2019,Park,NR,"$360,133 "
1,2019,Pitkin,NR,"$1,473,131 "
1,2019,Pueblo,"$564,784 ","$4,808,523 "
1,2019,Routt,"$139,096 ","$1,260,207 "
1,2019,Saguache,NA,"$131,127 "
1,2019,San Juan,NA,NR
1,2019,San Miguel,NR,"$532,640 "
1,2019,Sedgwick,NR,NR
1,2019,Summit,"$96,743 ","$2,884,654 "
1,2019,Weld,"$324,991 ","$2,228,972 "
2,2019, Total,"$24,082,927 ","$95,324,933 "
2,2019,Adams,"$645,769 ","$6,906,948 "
2,2019,Alamosa,NR,NA
2,2019,Arapahoe,"$732,363 ","$9,291,100 "
2,2019,Archuleta,NA,"$641,197 "
2,2019,Boulder,"$1,084,974 ","$6,792,018 "
2,2019,Chaffee,NR,"$378,248 "
2,2019,Clear Creek,NR,"$619,310 "
2,2019,Conejos,NA,"$405,953 "
2,2019,Costilla,NA,"$287,714 "
2,2019,Denver,"$10,417,954 ","$29,458,298 "
2,2019,Eagle,NR,"$1,852,626 "
2,2019,El Paso,"$7,212,439 ",NR
2,2019,Fremont,NR,NA
2,2019,Garfield,"$135,259 ","$1,567,583 "
2,2019,Gilpin,NA,"$139,878 "
2,2019,Grand,NR,"$568,922 "
2,2019,Gunnison,NA,"$564,334 "
2,2019,Huerfano,NA,NR
2,2019,Jefferson,"$1,074,048 ","$3,920,449 "
2,2019,La Plata,NR,"$1,858,880 "
2,2019,Lake,NA,"$221,282 "
2,2019,Larimer,"$756,816 ","$5,846,839 "
2,2019,Las Animas,"$20,555 ","$3,544,538 "
2,2019,Mesa,NR,"$1,487,806 "
2,2019,Moffat,NR,"$506,751 "
2,2019,Montezuma,"$80,095 ","$1,524,410 "
2,2019,Montrose,NR,NA
2,2019,Morgan,NR,"$947,765 "
2,2019,Otero,NR,NR
2,2019,Ouray,NA,"$566,827 "
2,2019,Park,NR,"$335,651 "
2,2019,Pitkin,"$48,006 ","$1,317,786 "
2,2019,Pueblo,"$588,137 ","$4,808,565 "
2,2019,Routt,"$130,873 ","$1,201,186 "
2,2019,Saguache,NA,"$132,672 "
2,2019,San Juan,NA,NR
2,2019,San Miguel,NR,"$525,448 "
2,2019,Sedgwick,NR,NR
2,2019,Summit,"$80,495 ","$2,709,353 "
2,2019,Weld,"$301,255 ","$2,121,200 "
3,2019, Total,"$28,097,865 ","$114,317,739 "
